Experiment,lab,Language,Subject,Age_months,Age_years,method,Query,Response,cite
Wagner2016,Barner,French,031312-AN,42,3.5,non-titrated,4,1,Wagner2016
Wagner2016,Barner,French,031312-AN,42,3.5,non-titrated,8,1,Wagner2016
Wagner2016,Barner,French,031312-AN,42,3.5,non-titrated,5,2,Wagner2016
Wagner2016,Barner,French,031312-AN,42,3.5,non-titrated,3,1,Wagner2016
Wagner2016,Barner,French,031312-AN,42,3.5,non-titrated,10,2,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,8,7,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,10,10,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,10,10,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,8,10,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,10,10,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,4,10,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,8,8,Wagner2016
Wagner2016,Barner,French,031312-SL,38,3.166666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,French,112812-RE,45,3.75,non-titrated,1,1,Wagner2016
Wagner2016,Barner,French,112812-RE,45,3.75,non-titrated,2,2,Wagner2016
Wagner2016,Barner,French,112812-RE,45,3.75,non-titrated,4,5,Wagner2016
Wagner2016,Barner,French,112812-RE,45,3.75,non-titrated,5,6,Wagner2016
Wagner2016,Barner,French,112812-RE,45,3.75,non-titrated,10,8,Wagner2016
Wagner2016,Barner,French,112812-RE,45,3.75,non-titrated,10,10,Wagner2016
SchneiderBarner_2020,Barner,English,011519-AS,49,4.083333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AS,49,4.083333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AS,49,4.083333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AS,49,4.083333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AS,49,4.083333333,titrated,9,9,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AS,49,4.083333333,titrated,7,8,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-R,47,3.916666667,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-R,47,3.916666667,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-R,47,3.916666667,titrated,5,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-R,47,3.916666667,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-R,47,3.916666667,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-R,47,3.916666667,titrated,6,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-R,47,3.916666667,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AC,43,3.583333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AC,43,3.583333333,titrated,4,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AC,43,3.583333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AC,43,3.583333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AC,43,3.583333333,titrated,5,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-AC,43,3.583333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-VF,51,4.25,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-VF,51,4.25,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-VF,51,4.25,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-VF,51,4.25,titrated,6,7,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-VF,51,4.25,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-VF,51,4.25,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011519-VF,51,4.25,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-TH,46,3.833333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-TH,46,3.833333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-TH,46,3.833333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-TH,46,3.833333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-TH,46,3.833333333,titrated,6,7,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-TH,46,3.833333333,titrated,5,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-TH,46,3.833333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-TH,46,3.833333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-TH,46,3.833333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-TH,46,3.833333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-AG,43,3.583333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-AG,43,3.583333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-AG,43,3.583333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-AG,43,3.583333333,titrated,6,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-AG,43,3.583333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-AG,43,3.583333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-AG,43,3.583333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-MA,39,3.25,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-MA,39,3.25,titrated,4,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-MA,39,3.25,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-MA,39,3.25,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-MA,39,3.25,titrated,5,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-MA,39,3.25,titrated,4,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-MA,39,3.25,titrated,3,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-MA,39,3.25,titrated,2,2,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-MA,39,3.25,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-MA,39,3.25,titrated,2,2,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-JR,61,5.083333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-JR,61,5.083333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-JR,61,5.083333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-JR,61,5.083333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-JR,61,5.083333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,011619-JR,61,5.083333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EK,48,4,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EK,48,4,titrated,4,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EK,48,4,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EK,48,4,titrated,4,7,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EC,48,4,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EC,48,4,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EC,48,4,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EC,48,4,titrated,6,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EC,48,4,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EC,48,4,titrated,6,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-EC,48,4,titrated,5,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-MM,52,4.333333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-MM,52,4.333333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-MM,52,4.333333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-MM,52,4.333333333,titrated,6,7,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-MM,52,4.333333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-MM,52,4.333333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-MM,52,4.333333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-SC,55,4.583333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-SC,55,4.583333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-SC,55,4.583333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-SC,55,4.583333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-SC,55,4.583333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-SC,55,4.583333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-CC,44,3.666666667,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-CC,44,3.666666667,titrated,4,10,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-CC,44,3.666666667,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-CC,44,3.666666667,titrated,4,10,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-CC,44,3.666666667,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-CC,44,3.666666667,titrated,4,10,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RS,40,3.333333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RS,40,3.333333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RS,40,3.333333333,titrated,5,10,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RS,40,3.333333333,titrated,4,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RS,40,3.333333333,titrated,3,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RS,40,3.333333333,titrated,2,2,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RS,40,3.333333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RS,40,3.333333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RS,40,3.333333333,titrated,5,10,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RV,53,4.416666667,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RV,53,4.416666667,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RV,53,4.416666667,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RV,53,4.416666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RV,53,4.416666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012419-RV,53,4.416666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012519-ML,44,3.666666667,titrated,3,10,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012519-ML,44,3.666666667,titrated,2,10,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012519-ML,44,3.666666667,titrated,1,1,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012519-ML,44,3.666666667,titrated,1,1,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012819-DS,45,3.75,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012819-DS,45,3.75,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012819-DS,45,3.75,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012819-DS,45,3.75,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012819-DS,45,3.75,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012819-DS,45,3.75,titrated,6,7,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DG,54,4.5,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DG,54,4.5,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DG,54,4.5,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DG,54,4.5,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DG,54,4.5,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DG,54,4.5,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English/Portugese,020619-JG,50,4.166666667,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English/Portugese,020619-JG,50,4.166666667,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English/Portugese,020619-JG,50,4.166666667,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English/Portugese,020619-JG,50,4.166666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English/Portugese,020619-JG,50,4.166666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English/Portugese,020619-JG,50,4.166666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DH,56,4.666666667,titrated,3,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DH,56,4.666666667,titrated,4,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DH,56,4.666666667,titrated,5,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DH,56,4.666666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DH,56,4.666666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-DH,56,4.666666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-TF,56,4.666666667,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-TF,56,4.666666667,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-TF,56,4.666666667,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-TF,56,4.666666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-TF,56,4.666666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-TF,56,4.666666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-RA,59,4.916666667,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-RA,59,4.916666667,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-RA,59,4.916666667,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-RA,59,4.916666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-RA,59,4.916666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-RA,59,4.916666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,5,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,4,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,3,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,2,2,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,5,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-AS,39,3.25,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CH,59,4.916666667,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CH,59,4.916666667,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CH,59,4.916666667,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CH,59,4.916666667,titrated,6,8,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CH,59,4.916666667,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CH,59,4.916666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CH,59,4.916666667,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CH,59,4.916666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-LG,40,3.333333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-LG,40,3.333333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-LG,40,3.333333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-LG,40,3.333333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-LG,40,3.333333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-LG,40,3.333333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CL,43,3.583333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CL,43,3.583333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CL,43,3.583333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CL,43,3.583333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CL,43,3.583333333,titrated,6,7,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CL,43,3.583333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-CL,43,3.583333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-KL,46,3.833333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-KL,46,3.833333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-KL,46,3.833333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-KL,46,3.833333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-KL,46,3.833333333,titrated,6,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-KL,46,3.833333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-KL,46,3.833333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020619-KL,46,3.833333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020719-WB,47,3.916666667,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020719-WB,47,3.916666667,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020719-WB,47,3.916666667,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020719-WB,47,3.916666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020719-WB,47,3.916666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020719-WB,47,3.916666667,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012919-C2,49,4.083333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012919-C2,49,4.083333333,titrated,4,4,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012919-C2,49,4.083333333,titrated,5,5,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012919-C2,49,4.083333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012919-C2,49,4.083333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,012919-C2,49,4.083333333,titrated,6,6,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020819-SH,49,4.083333333,titrated,3,10,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020819-SH,49,4.083333333,titrated,2,2,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020819-SH,49,4.083333333,titrated,3,3,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020819-SH,49,4.083333333,titrated,4,10,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020819-SH,49,4.083333333,titrated,3,10,SchneiderBarner_2020
SchneiderBarner_2020,Barner,English,020819-SH,49,4.083333333,titrated,2,2,SchneiderBarner_2020
