Experiment,Subject,Language,Age,Sex,Query,Response
SchneiderEtAl_2020,070618-SWH-39,Cantonese,4.706365503,M,9,9
SchneiderEtAl_2020,070618-SWH-39,Cantonese,4.706365503,M,7,7
SchneiderEtAl_2020,070618-SWH-39,Cantonese,4.706365503,M,5,5
SchneiderEtAl_2020,070618-SWH-04,Cantonese,3.789185489,M,6,10
SchneiderEtAl_2020,070618-SWH-04,Cantonese,3.789185489,M,9,5
SchneiderEtAl_2020,070618-SWH-04,Cantonese,3.789185489,M,7,NA
SchneiderEtAl_2020,070618-SWH-04,Cantonese,3.789185489,M,5,NA
SchneiderEtAl_2020,070618-SWH-40,Cantonese,4.876112252,M,6,6
SchneiderEtAl_2020,070618-SWH-40,Cantonese,4.876112252,M,9,9
SchneiderEtAl_2020,070618-SWH-40,Cantonese,4.876112252,M,7,7
SchneiderEtAl_2020,070618-SWH-40,Cantonese,4.876112252,M,5,5
SchneiderEtAl_2020,070618-SWH-42,Cantonese,4.728268309,F,6,6
SchneiderEtAl_2020,070618-SWH-42,Cantonese,4.728268309,F,9,9
SchneiderEtAl_2020,070618-SWH-42,Cantonese,4.728268309,F,7,7
SchneiderEtAl_2020,070618-SWH-42,Cantonese,4.728268309,F,5,5
SchneiderEtAl_2020,070918-LF-01,Cantonese,6.464065708,F,6,6
SchneiderEtAl_2020,070918-LF-01,Cantonese,6.464065708,F,9,9
SchneiderEtAl_2020,070918-LF-01,Cantonese,6.464065708,F,7,7
SchneiderEtAl_2020,070918-LF-01,Cantonese,6.464065708,F,5,5
SchneiderEtAl_2020,070918-LF-02,Cantonese,6.067077344,M,6,6
SchneiderEtAl_2020,070918-LF-02,Cantonese,6.067077344,M,9,9
SchneiderEtAl_2020,070918-LF-02,Cantonese,6.067077344,M,7,7
SchneiderEtAl_2020,070918-LF-02,Cantonese,6.067077344,M,5,5
SchneiderEtAl_2020,070918-LF-03,Cantonese,5.604380561,F,6,6
SchneiderEtAl_2020,070918-LF-03,Cantonese,5.604380561,F,9,9
SchneiderEtAl_2020,070918-LF-03,Cantonese,5.604380561,F,7,7
SchneiderEtAl_2020,070918-LF-03,Cantonese,5.604380561,F,5,5
SchneiderEtAl_2020,070918-LF-04,Cantonese,6.464065708,M,6,6
SchneiderEtAl_2020,070918-LF-04,Cantonese,6.464065708,M,9,9
SchneiderEtAl_2020,070918-LF-04,Cantonese,6.464065708,M,7,7
SchneiderEtAl_2020,070918-LF-04,Cantonese,6.464065708,M,5,5
SchneiderEtAl_2020,070918-LF-05,Cantonese,5.352498289,F,6,6
SchneiderEtAl_2020,070918-LF-05,Cantonese,5.352498289,F,9,9
SchneiderEtAl_2020,070918-LF-05,Cantonese,5.352498289,F,7,7
SchneiderEtAl_2020,070918-LF-05,Cantonese,5.352498289,F,5,5
SchneiderEtAl_2020,070918-LF-06,Cantonese,6.392881588,M,6,6
SchneiderEtAl_2020,070918-LF-06,Cantonese,6.392881588,M,9,9
SchneiderEtAl_2020,070918-LF-06,Cantonese,6.392881588,M,7,7
SchneiderEtAl_2020,070918-LF-06,Cantonese,6.392881588,M,5,5
SchneiderEtAl_2020,070918-LF-07,Cantonese,6.283367556,M,6,6
SchneiderEtAl_2020,070918-LF-07,Cantonese,6.283367556,M,9,9
SchneiderEtAl_2020,070918-LF-07,Cantonese,6.283367556,M,7,7
SchneiderEtAl_2020,070918-LF-07,Cantonese,6.283367556,M,5,5
SchneiderEtAl_2020,070918-SWH-01,Cantonese,3.961670089,F,6,6
SchneiderEtAl_2020,070918-SWH-01,Cantonese,3.961670089,F,9,9
SchneiderEtAl_2020,070918-SWH-01,Cantonese,3.961670089,F,7,7
SchneiderEtAl_2020,070918-SWH-01,Cantonese,3.961670089,F,5,5
SchneiderEtAl_2020,070918-SWH-02,Cantonese,4.027378508,F,6,6
SchneiderEtAl_2020,070918-SWH-02,Cantonese,4.027378508,F,9,9
SchneiderEtAl_2020,070918-SWH-02,Cantonese,4.027378508,F,7,7
SchneiderEtAl_2020,070918-SWH-02,Cantonese,4.027378508,F,5,5
SchneiderEtAl_2020,070918-SWH-03,Cantonese,3.709787817,F,6,3
SchneiderEtAl_2020,070918-SWH-03,Cantonese,3.709787817,F,9,9
SchneiderEtAl_2020,070918-SWH-03,Cantonese,3.709787817,F,7,4
SchneiderEtAl_2020,070918-SWH-03,Cantonese,3.709787817,F,5,8
SchneiderEtAl_2020,070918-SWH-06,Cantonese,4.164271047,M,6,6
SchneiderEtAl_2020,070918-SWH-06,Cantonese,4.164271047,M,9,9
SchneiderEtAl_2020,070918-SWH-06,Cantonese,4.164271047,M,7,7
SchneiderEtAl_2020,070918-SWH-06,Cantonese,4.164271047,M,5,5
SchneiderEtAl_2020,070918-SWH-07,Cantonese,4.821355236,F,6,10
SchneiderEtAl_2020,070918-SWH-07,Cantonese,4.821355236,F,9,10
SchneiderEtAl_2020,070918-SWH-07,Cantonese,4.821355236,F,7,10
SchneiderEtAl_2020,070918-SWH-07,Cantonese,4.821355236,F,5,10
SchneiderEtAl_2020,070918-SWH-08,Cantonese,4.052019165,F,6,6
SchneiderEtAl_2020,070918-SWH-08,Cantonese,4.052019165,F,9,9
SchneiderEtAl_2020,070918-SWH-08,Cantonese,4.052019165,F,7,7
SchneiderEtAl_2020,070918-SWH-08,Cantonese,4.052019165,F,5,5
SchneiderEtAl_2020,070918-SWH-10,Cantonese,4.511978097,F,6,6
SchneiderEtAl_2020,070918-SWH-10,Cantonese,4.511978097,F,9,9
SchneiderEtAl_2020,070918-SWH-10,Cantonese,4.511978097,F,7,7
SchneiderEtAl_2020,070918-SWH-10,Cantonese,4.511978097,F,5,5
SchneiderEtAl_2020,070918-SWH-12,Cantonese,4.369609856,M,6,6
SchneiderEtAl_2020,070918-SWH-12,Cantonese,4.369609856,M,9,9
SchneiderEtAl_2020,070918-SWH-12,Cantonese,4.369609856,M,7,7
SchneiderEtAl_2020,070918-SWH-12,Cantonese,4.369609856,M,5,5
SchneiderEtAl_2020,070918-SWH-13,Cantonese,4.531143053,M,6,10
SchneiderEtAl_2020,070918-SWH-13,Cantonese,4.531143053,M,9,9
SchneiderEtAl_2020,070918-SWH-13,Cantonese,4.531143053,M,7,10
SchneiderEtAl_2020,070918-SWH-13,Cantonese,4.531143053,M,5,4
SchneiderEtAl_2020,070918-SWH-18,Cantonese,4.257357974,M,6,6
SchneiderEtAl_2020,070918-SWH-18,Cantonese,4.257357974,M,9,9
SchneiderEtAl_2020,070918-SWH-18,Cantonese,4.257357974,M,7,7
SchneiderEtAl_2020,070918-SWH-18,Cantonese,4.257357974,M,5,5
SchneiderEtAl_2020,070918-SWH-37,Cantonese,5.308692676,M,6,6
SchneiderEtAl_2020,070918-SWH-37,Cantonese,5.308692676,M,9,9
SchneiderEtAl_2020,070918-SWH-37,Cantonese,5.308692676,M,7,7
SchneiderEtAl_2020,070918-SWH-37,Cantonese,5.308692676,M,5,5
SchneiderEtAl_2020,070918-SWH-53,Cantonese,6.529774127,F,6,6
SchneiderEtAl_2020,070918-SWH-53,Cantonese,6.529774127,F,9,9
SchneiderEtAl_2020,070918-SWH-53,Cantonese,6.529774127,F,7,7
SchneiderEtAl_2020,070918-SWH-53,Cantonese,6.529774127,F,5,5
SchneiderEtAl_2020,070918-SWH-61,Cantonese,6.253251198,M,6,6
SchneiderEtAl_2020,070918-SWH-61,Cantonese,6.253251198,M,9,9
SchneiderEtAl_2020,070918-SWH-61,Cantonese,6.253251198,M,7,7
SchneiderEtAl_2020,070918-SWH-61,Cantonese,6.253251198,M,5,5
SchneiderEtAl_2020,071018-LF-08,Cantonese,5.856262834,M,6,6
SchneiderEtAl_2020,071018-LF-08,Cantonese,5.856262834,M,9,9
SchneiderEtAl_2020,071018-LF-08,Cantonese,5.856262834,M,7,7
SchneiderEtAl_2020,071018-LF-08,Cantonese,5.856262834,M,5,5
SchneiderEtAl_2020,071018-LF-09,Cantonese,5.138945927,F,6,10
SchneiderEtAl_2020,071018-LF-09,Cantonese,5.138945927,F,9,9
SchneiderEtAl_2020,071018-LF-09,Cantonese,5.138945927,F,7,7
SchneiderEtAl_2020,071018-LF-09,Cantonese,5.138945927,F,5,5
SchneiderEtAl_2020,071018-LF-10,Cantonese,5.713894593,M,6,6
SchneiderEtAl_2020,071018-LF-10,Cantonese,5.713894593,M,9,9
SchneiderEtAl_2020,071018-LF-10,Cantonese,5.713894593,M,7,7
SchneiderEtAl_2020,071018-LF-10,Cantonese,5.713894593,M,5,5
SchneiderEtAl_2020,071018-LF-11,Cantonese,5.845311431,F,6,6
SchneiderEtAl_2020,071018-LF-11,Cantonese,5.845311431,F,9,9
SchneiderEtAl_2020,071018-LF-11,Cantonese,5.845311431,F,7,7
SchneiderEtAl_2020,071018-LF-11,Cantonese,5.845311431,F,5,5
SchneiderEtAl_2020,071018-LF-12,Cantonese,5.921971253,F,6,6
SchneiderEtAl_2020,071018-LF-12,Cantonese,5.921971253,F,9,9
SchneiderEtAl_2020,071018-LF-12,Cantonese,5.921971253,F,7,7
SchneiderEtAl_2020,071018-LF-12,Cantonese,5.921971253,F,5,5
SchneiderEtAl_2020,071018-LF-13,Cantonese,6.422997947,M,6,6
SchneiderEtAl_2020,071018-LF-13,Cantonese,6.422997947,M,9,9
SchneiderEtAl_2020,071018-LF-13,Cantonese,6.422997947,M,7,7
SchneiderEtAl_2020,071018-LF-13,Cantonese,6.422997947,M,5,5
SchneiderEtAl_2020,071018-LF-14,Cantonese,5.798767967,F,6,6
SchneiderEtAl_2020,071018-LF-14,Cantonese,5.798767967,F,9,9
SchneiderEtAl_2020,071018-LF-14,Cantonese,5.798767967,F,7,7
SchneiderEtAl_2020,071018-LF-14,Cantonese,5.798767967,F,5,5
SchneiderEtAl_2020,071018-LF-15,Cantonese,5.259411362,M,6,6
SchneiderEtAl_2020,071018-LF-15,Cantonese,5.259411362,M,9,9
SchneiderEtAl_2020,071018-LF-15,Cantonese,5.259411362,M,7,7
SchneiderEtAl_2020,071018-LF-15,Cantonese,5.259411362,M,5,5
SchneiderEtAl_2020,071018-LF-16,Cantonese,4.991101985,M,6,6
SchneiderEtAl_2020,071018-LF-16,Cantonese,4.991101985,M,9,9
SchneiderEtAl_2020,071018-LF-16,Cantonese,4.991101985,M,7,7
SchneiderEtAl_2020,071018-LF-16,Cantonese,4.991101985,M,5,5
SchneiderEtAl_2020,071018-LF-17,Cantonese,5.037645448,M,6,6
SchneiderEtAl_2020,071018-LF-17,Cantonese,5.037645448,M,9,10
SchneiderEtAl_2020,071018-LF-17,Cantonese,5.037645448,M,7,7
SchneiderEtAl_2020,071018-LF-17,Cantonese,5.037645448,M,5,5
SchneiderEtAl_2020,071118-LF-22,Cantonese,4.350444901,F,6,6
SchneiderEtAl_2020,071118-LF-22,Cantonese,4.350444901,F,9,9
SchneiderEtAl_2020,071118-LF-22,Cantonese,4.350444901,F,7,7
SchneiderEtAl_2020,071118-LF-22,Cantonese,4.350444901,F,5,5
SchneiderEtAl_2020,071118-LF-23,Cantonese,3.909650924,M,6,6
SchneiderEtAl_2020,071118-LF-23,Cantonese,3.909650924,M,9,9
SchneiderEtAl_2020,071118-LF-23,Cantonese,3.909650924,M,7,7
SchneiderEtAl_2020,071118-LF-23,Cantonese,3.909650924,M,5,5
SchneiderEtAl_2020,071118-LF-25,Cantonese,4.930869268,M,6,6
SchneiderEtAl_2020,071118-LF-25,Cantonese,4.930869268,M,9,9
SchneiderEtAl_2020,071118-LF-25,Cantonese,4.930869268,M,7,7
SchneiderEtAl_2020,071118-LF-25,Cantonese,4.930869268,M,5,5
SchneiderEtAl_2020,071118-LF-26,Cantonese,4.958247775,F,6,6
SchneiderEtAl_2020,071118-LF-26,Cantonese,4.958247775,F,9,9
SchneiderEtAl_2020,071118-LF-26,Cantonese,4.958247775,F,7,7
SchneiderEtAl_2020,071118-LF-26,Cantonese,4.958247775,F,5,5
SchneiderEtAl_2020,071118-LF-27,Cantonese,4.517453799,F,6,6
SchneiderEtAl_2020,071118-LF-27,Cantonese,4.517453799,F,9,9
SchneiderEtAl_2020,071118-LF-27,Cantonese,4.517453799,F,7,7
SchneiderEtAl_2020,071118-LF-27,Cantonese,4.517453799,F,5,5
SchneiderEtAl_2020,061318-JE,English (US),5.470225873,M,6,6
SchneiderEtAl_2020,061318-JE,English (US),5.470225873,M,9,9
SchneiderEtAl_2020,061318-JE,English (US),5.470225873,M,7,7
SchneiderEtAl_2020,061318-JE,English (US),5.470225873,M,5,5
SchneiderEtAl_2020,061318-MP,English (US),5.667351129,M,6,6
SchneiderEtAl_2020,061318-MP,English (US),5.667351129,M,9,9
SchneiderEtAl_2020,061318-MP,English (US),5.667351129,M,7,7
SchneiderEtAl_2020,061318-MP,English (US),5.667351129,M,5,5
SchneiderEtAl_2020,071118-LP,English (US),6.047912389,F,6,6
SchneiderEtAl_2020,071118-LP,English (US),6.047912389,F,9,9
SchneiderEtAl_2020,071118-LP,English (US),6.047912389,F,7,7
SchneiderEtAl_2020,071118-LP,English (US),6.047912389,F,5,5
SchneiderEtAl_2020,071218-GJ,English (US),6.395619439,M,6,6
SchneiderEtAl_2020,071218-GJ,English (US),6.395619439,M,9,9
SchneiderEtAl_2020,071218-GJ,English (US),6.395619439,M,7,7
SchneiderEtAl_2020,071218-GJ,English (US),6.395619439,M,5,5
SchneiderEtAl_2020,071818-KE,English (US),6.357289528,F,6,6
SchneiderEtAl_2020,071818-KE,English (US),6.357289528,F,9,9
SchneiderEtAl_2020,071818-KE,English (US),6.357289528,F,7,7
SchneiderEtAl_2020,071818-KE,English (US),6.357289528,F,5,5
SchneiderEtAl_2020,072018-LL,English (US),6.351813826,F,6,6
SchneiderEtAl_2020,072018-LL,English (US),6.351813826,F,9,9
SchneiderEtAl_2020,072018-LL,English (US),6.351813826,F,7,7
SchneiderEtAl_2020,072018-LL,English (US),6.351813826,F,5,5
SchneiderEtAl_2020,072318-AT,English (US),5.284052019,F,6,6
SchneiderEtAl_2020,072318-AT,English (US),5.284052019,F,9,9
SchneiderEtAl_2020,072318-AT,English (US),5.284052019,F,7,7
SchneiderEtAl_2020,072318-AT,English (US),5.284052019,F,5,5
SchneiderEtAl_2020,072318-EB,English (US),3.216974675,M,6,6
SchneiderEtAl_2020,072318-EB,English (US),3.216974675,M,9,8
SchneiderEtAl_2020,072318-EB,English (US),3.216974675,M,7,7
SchneiderEtAl_2020,072318-EB,English (US),3.216974675,M,5,10
SchneiderEtAl_2020,072318-HN,English (US),6.836413415,M,6,6
SchneiderEtAl_2020,072318-HN,English (US),6.836413415,M,9,9
SchneiderEtAl_2020,072318-HN,English (US),6.836413415,M,7,7
SchneiderEtAl_2020,072318-HN,English (US),6.836413415,M,5,5
SchneiderEtAl_2020,072318-JN,English (US),4.010951403,M,6,6
SchneiderEtAl_2020,072318-JN,English (US),4.010951403,M,9,9
SchneiderEtAl_2020,072318-JN,English (US),4.010951403,M,7,7
SchneiderEtAl_2020,072318-JN,English (US),4.010951403,M,5,5
SchneiderEtAl_2020,072318-KJ,English (US),4.950034223,F,6,6
SchneiderEtAl_2020,072318-KJ,English (US),4.950034223,F,9,9
SchneiderEtAl_2020,072318-KJ,English (US),4.950034223,F,7,7
SchneiderEtAl_2020,072318-KJ,English (US),4.950034223,F,5,5
SchneiderEtAl_2020,072318-LM,English (US),4.884325804,F,6,6
SchneiderEtAl_2020,072318-LM,English (US),4.884325804,F,9,9
SchneiderEtAl_2020,072318-LM,English (US),4.884325804,F,7,7
SchneiderEtAl_2020,072318-LM,English (US),4.884325804,F,5,5
SchneiderEtAl_2020,072318-W,English (US),4.777549624,M,6,6
SchneiderEtAl_2020,072318-W,English (US),4.777549624,M,9,9
SchneiderEtAl_2020,072318-W,English (US),4.777549624,M,7,9
SchneiderEtAl_2020,072318-W,English (US),4.777549624,M,5,5
SchneiderEtAl_2020,072318-XA,English (US),5.524982888,F,6,6
SchneiderEtAl_2020,072318-XA,English (US),5.524982888,F,9,9
SchneiderEtAl_2020,072318-XA,English (US),5.524982888,F,7,7
SchneiderEtAl_2020,072318-XA,English (US),5.524982888,F,5,5
SchneiderEtAl_2020,072418-AE,English (US),3.767282683,F,6,6
SchneiderEtAl_2020,072418-AE,English (US),3.767282683,F,9,9
SchneiderEtAl_2020,072418-AE,English (US),3.767282683,F,7,7
SchneiderEtAl_2020,072418-AE,English (US),3.767282683,F,5,5
SchneiderEtAl_2020,072418-GG,English (US),3.622176591,M,6,4
SchneiderEtAl_2020,072418-GG,English (US),3.622176591,M,9,6
SchneiderEtAl_2020,072418-GG,English (US),3.622176591,M,7,4
SchneiderEtAl_2020,072418-GG,English (US),3.622176591,M,5,6
SchneiderEtAl_2020,072418-GH,English (US),4.83504449,M,6,6
SchneiderEtAl_2020,072418-GH,English (US),4.83504449,M,9,9
SchneiderEtAl_2020,072418-GH,English (US),4.83504449,M,7,7
SchneiderEtAl_2020,072418-GH,English (US),4.83504449,M,5,5
SchneiderEtAl_2020,072418-PB,English (US),5.891854894,M,6,6
SchneiderEtAl_2020,072418-PB,English (US),5.891854894,M,9,9
SchneiderEtAl_2020,072418-PB,English (US),5.891854894,M,7,7
SchneiderEtAl_2020,072418-PB,English (US),5.891854894,M,5,5
SchneiderEtAl_2020,072418-RS,English (US),5.242984257,M,6,6
SchneiderEtAl_2020,072418-RS,English (US),5.242984257,M,9,9
SchneiderEtAl_2020,072418-RS,English (US),5.242984257,M,7,7
SchneiderEtAl_2020,072418-RS,English (US),5.242984257,M,5,5
SchneiderEtAl_2020,072518-CP,English (US),5.264887064,M,6,6
SchneiderEtAl_2020,072518-CP,English (US),5.264887064,M,9,9
SchneiderEtAl_2020,072518-CP,English (US),5.264887064,M,7,7
SchneiderEtAl_2020,072518-CP,English (US),5.264887064,M,5,5
SchneiderEtAl_2020,072518-DL,English (US),6.861054073,M,6,6
SchneiderEtAl_2020,072518-DL,English (US),6.861054073,M,9,9
SchneiderEtAl_2020,072518-DL,English (US),6.861054073,M,7,7
SchneiderEtAl_2020,072518-DL,English (US),6.861054073,M,5,5
SchneiderEtAl_2020,072518-KY,English (US),4.391512663,F,6,6
SchneiderEtAl_2020,072518-KY,English (US),4.391512663,F,9,9
SchneiderEtAl_2020,072518-KY,English (US),4.391512663,F,7,7
SchneiderEtAl_2020,072518-KY,English (US),4.391512663,F,5,5
SchneiderEtAl_2020,072518-LT,English (US),4.281998631,F,6,3
SchneiderEtAl_2020,072518-LT,English (US),4.281998631,F,9,10
SchneiderEtAl_2020,072518-LT,English (US),4.281998631,F,7,10
SchneiderEtAl_2020,072518-LT,English (US),4.281998631,F,5,10
SchneiderEtAl_2020,072518-RM,English (US),4.016427105,M,6,6
SchneiderEtAl_2020,072518-RM,English (US),4.016427105,M,9,9
SchneiderEtAl_2020,072518-RM,English (US),4.016427105,M,7,7
SchneiderEtAl_2020,072518-RM,English (US),4.016427105,M,5,5
SchneiderEtAl_2020,072518-SH,English (US),3.531827515,F,6,10
SchneiderEtAl_2020,072518-SH,English (US),3.531827515,F,9,10
SchneiderEtAl_2020,072518-SH,English (US),3.531827515,F,7,10
SchneiderEtAl_2020,072518-SH,English (US),3.531827515,F,5,10
SchneiderEtAl_2020,072618-BS,English (US),4.87063655,F,6,6
SchneiderEtAl_2020,072618-BS,English (US),4.87063655,F,9,9
SchneiderEtAl_2020,072618-BS,English (US),4.87063655,F,7,7
SchneiderEtAl_2020,072618-BS,English (US),4.87063655,F,5,5
SchneiderEtAl_2020,072618-DH,English (US),4.966461328,,6,6
SchneiderEtAl_2020,072618-DH,English (US),4.966461328,,9,9
SchneiderEtAl_2020,072618-DH,English (US),4.966461328,,7,7
SchneiderEtAl_2020,072618-DH,English (US),4.966461328,,5,5
SchneiderEtAl_2020,072618-RH,English (US),4.966461328,M,6,6
SchneiderEtAl_2020,072618-RH,English (US),4.966461328,M,9,9
SchneiderEtAl_2020,072618-RH,English (US),4.966461328,M,7,7
SchneiderEtAl_2020,072618-RH,English (US),4.966461328,M,5,5
SchneiderEtAl_2020,072618-SS,English (US),6.893908282,F,6,6
SchneiderEtAl_2020,072618-SS,English (US),6.893908282,F,9,9
SchneiderEtAl_2020,072618-SS,English (US),6.893908282,F,7,7
SchneiderEtAl_2020,072618-SS,English (US),6.893908282,F,5,5
SchneiderEtAl_2020,072718-FP,English (US),6.494182067,F,6,6
SchneiderEtAl_2020,072718-FP,English (US),6.494182067,F,9,9
SchneiderEtAl_2020,072718-FP,English (US),6.494182067,F,7,7
SchneiderEtAl_2020,072718-FP,English (US),6.494182067,F,5,6
SchneiderEtAl_2020,072718-GD,English (US),6.798083504,M,6,6
SchneiderEtAl_2020,072718-GD,English (US),6.798083504,M,9,9
SchneiderEtAl_2020,072718-GD,English (US),6.798083504,M,7,7
SchneiderEtAl_2020,072718-GD,English (US),6.798083504,M,5,5
SchneiderEtAl_2020,072718-JDT,English (US),5.084188912,M,6,6
SchneiderEtAl_2020,072718-JDT,English (US),5.084188912,M,9,9
SchneiderEtAl_2020,072718-JDT,English (US),5.084188912,M,7,7
SchneiderEtAl_2020,072718-JDT,English (US),5.084188912,M,5,5
SchneiderEtAl_2020,072718-NP,English (US),5.552361396,M,6,6
SchneiderEtAl_2020,072718-NP,English (US),5.552361396,M,9,9
SchneiderEtAl_2020,072718-NP,English (US),5.552361396,M,7,7
SchneiderEtAl_2020,072718-NP,English (US),5.552361396,M,5,5
SchneiderEtAl_2020,072718-SJ,English (US),6.466803559,F,6,6
SchneiderEtAl_2020,072718-SJ,English (US),6.466803559,F,9,9
SchneiderEtAl_2020,072718-SJ,English (US),6.466803559,F,7,7
SchneiderEtAl_2020,072718-SJ,English (US),6.466803559,F,5,5
SchneiderEtAl_2020,073018-BL,English (US),3.835728953,M,6,6
SchneiderEtAl_2020,073018-BL,English (US),3.835728953,M,9,9
SchneiderEtAl_2020,073018-BL,English (US),3.835728953,M,7,7
SchneiderEtAl_2020,073018-BL,English (US),3.835728953,M,5,5
SchneiderEtAl_2020,073018-LD,English (US),6.557152635,F,6,6
SchneiderEtAl_2020,073018-LD,English (US),6.557152635,F,9,9
SchneiderEtAl_2020,073018-LD,English (US),6.557152635,F,7,7
SchneiderEtAl_2020,073018-LD,English (US),6.557152635,F,5,5
SchneiderEtAl_2020,073018-M,English (US),5.440109514,M,6,6
SchneiderEtAl_2020,073018-M,English (US),5.440109514,M,9,9
SchneiderEtAl_2020,073018-M,English (US),5.440109514,M,7,7
SchneiderEtAl_2020,073018-M,English (US),5.440109514,M,5,5
SchneiderEtAl_2020,073118-BD,English (US),3.690622861,M,6,6
SchneiderEtAl_2020,073118-BD,English (US),3.690622861,M,9,9
SchneiderEtAl_2020,073118-BD,English (US),3.690622861,M,7,7
SchneiderEtAl_2020,073118-BD,English (US),3.690622861,M,5,5
SchneiderEtAl_2020,073118-EC,English (US),5.919233402,M,6,6
SchneiderEtAl_2020,073118-EC,English (US),5.919233402,M,9,9
SchneiderEtAl_2020,073118-EC,English (US),5.919233402,M,7,7
SchneiderEtAl_2020,073118-EC,English (US),5.919233402,M,5,5
SchneiderEtAl_2020,073118-EC2,English (US),5.916495551,F,6,6
SchneiderEtAl_2020,073118-EC2,English (US),5.916495551,F,9,9
SchneiderEtAl_2020,073118-EC2,English (US),5.916495551,F,7,7
SchneiderEtAl_2020,073118-EC2,English (US),5.916495551,F,5,5
SchneiderEtAl_2020,073118-EF,English (US),3.759069131,F,6,6
SchneiderEtAl_2020,073118-EF,English (US),3.759069131,F,9,9
SchneiderEtAl_2020,073118-EF,English (US),3.759069131,F,7,7
SchneiderEtAl_2020,073118-EF,English (US),3.759069131,F,5,5
SchneiderEtAl_2020,073118-TC,English (US),3.605749487,,6,10
SchneiderEtAl_2020,073118-TC,English (US),3.605749487,,9,10
SchneiderEtAl_2020,073118-TC,English (US),3.605749487,,7,10
SchneiderEtAl_2020,073118-TC,English (US),3.605749487,,5,10
SchneiderEtAl_2020,080118-EM,English (US),5.456536619,M,6,6
SchneiderEtAl_2020,080118-EM,English (US),5.456536619,M,9,9
SchneiderEtAl_2020,080118-EM,English (US),5.456536619,M,7,7
SchneiderEtAl_2020,080118-EM,English (US),5.456536619,M,5,5
SchneiderEtAl_2020,080118-TF,English (US),4.109514031,M,6,6
SchneiderEtAl_2020,080118-TF,English (US),4.109514031,M,9,8
SchneiderEtAl_2020,080118-TF,English (US),4.109514031,M,7,7
SchneiderEtAl_2020,080118-TF,English (US),4.109514031,M,5,5
SchneiderEtAl_2020,080218-CK,English (US),5.273100616,M,6,6
SchneiderEtAl_2020,080218-CK,English (US),5.273100616,M,9,9
SchneiderEtAl_2020,080218-CK,English (US),5.273100616,M,7,7
SchneiderEtAl_2020,080218-CK,English (US),5.273100616,M,5,5
SchneiderEtAl_2020,080218-JC,English (US),6.061601643,M,6,6
SchneiderEtAl_2020,080218-JC,English (US),6.061601643,M,9,9
SchneiderEtAl_2020,080218-JC,English (US),6.061601643,M,7,7
SchneiderEtAl_2020,080218-JC,English (US),6.061601643,M,5,5
SchneiderEtAl_2020,080218-NO,English (US),4.271047228,M,6,6
SchneiderEtAl_2020,080218-NO,English (US),4.271047228,M,9,9
SchneiderEtAl_2020,080218-NO,English (US),4.271047228,M,7,7
SchneiderEtAl_2020,080218-NO,English (US),4.271047228,M,5,5
SchneiderEtAl_2020,080218-RB,English (US),5.848049281,M,6,6
SchneiderEtAl_2020,080218-RB,English (US),5.848049281,M,9,9
SchneiderEtAl_2020,080218-RB,English (US),5.848049281,M,7,7
SchneiderEtAl_2020,080218-RB,English (US),5.848049281,M,5,5
SchneiderEtAl_2020,080318-AT,English (US),4.290212183,F,6,7
SchneiderEtAl_2020,080318-AT,English (US),4.290212183,F,9,7
SchneiderEtAl_2020,080318-AT,English (US),4.290212183,F,7,9
SchneiderEtAl_2020,080318-AT,English (US),4.290212183,F,5,5
SchneiderEtAl_2020,080318-BT,English (US),3.594798084,M,6,6
SchneiderEtAl_2020,080318-BT,English (US),3.594798084,M,9,5
SchneiderEtAl_2020,080318-BT,English (US),3.594798084,M,7,4
SchneiderEtAl_2020,080318-BT,English (US),3.594798084,M,5,5
SchneiderEtAl_2020,080318-DG,English (US),4.013689254,M,6,5
SchneiderEtAl_2020,080318-DG,English (US),4.013689254,M,9,7
SchneiderEtAl_2020,080318-DG,English (US),4.013689254,M,7,6
SchneiderEtAl_2020,080318-DG,English (US),4.013689254,M,5,4
SchneiderEtAl_2020,080318-DN,English (US),3.537303217,M,6,10
SchneiderEtAl_2020,080318-DN,English (US),3.537303217,M,9,10
SchneiderEtAl_2020,080318-DN,English (US),3.537303217,M,7,6
SchneiderEtAl_2020,080318-DN,English (US),3.537303217,M,5,10
SchneiderEtAl_2020,080318-JG,English (US),3.802874743,M,6,7
SchneiderEtAl_2020,080318-JG,English (US),3.802874743,M,9,10
SchneiderEtAl_2020,080318-JG,English (US),3.802874743,M,7,10
SchneiderEtAl_2020,080318-JG,English (US),3.802874743,M,5,6
SchneiderEtAl_2020,080318-LT,English (US),5.155373032,M,6,4
SchneiderEtAl_2020,080318-LT,English (US),5.155373032,M,9,6
SchneiderEtAl_2020,080318-LT,English (US),5.155373032,M,7,8
SchneiderEtAl_2020,080318-LT,English (US),5.155373032,M,5,5
SchneiderEtAl_2020,080318-RG,English (US),5.023956194,,6,6
SchneiderEtAl_2020,080318-RG,English (US),5.023956194,,9,9
SchneiderEtAl_2020,080318-RG,English (US),5.023956194,,7,7
SchneiderEtAl_2020,080318-RG,English (US),5.023956194,,5,5
SchneiderEtAl_2020,080618-AD,English (US),4.580424367,F,6,6
SchneiderEtAl_2020,080618-AD,English (US),4.580424367,F,9,10
SchneiderEtAl_2020,080618-AD,English (US),4.580424367,F,7,10
SchneiderEtAl_2020,080618-AD,English (US),4.580424367,F,5,5
