"","Experiment","Subject","Language","Age","Sex","Query","Response"
"463","Almoammer2013","100912-AB","English",38.16,"F",1,1
"464","Almoammer2013","100912-AB","English",38.16,"F",2,2
"465","Almoammer2013","100912-AB","English",38.16,"F",4,4
"466","Almoammer2013","100912-AB","English",38.16,"F",8,7
"467","Almoammer2013","100912-AB","English",38.16,"F",5,5
"468","Almoammer2013","100912-AB","English",38.16,"F",3,3
"469","Almoammer2013","100912-AB","English",38.16,"F",10,10
"470","Almoammer2013","100912-AB","English",38.16,"F",3,3
"471","Almoammer2013","100912-AB","English",38.16,"F",10,10
"472","Almoammer2013","100912-AB","English",38.16,"F",4,4
"473","Almoammer2013","100912-AB","English",38.16,"F",1,1
"474","Almoammer2013","100912-AB","English",38.16,"F",5,6
"475","Almoammer2013","100912-AB","English",38.16,"F",2,2
"476","Almoammer2013","100912-AB","English",38.16,"F",8,6
"477","Almoammer2013","100912-AB","English",38.16,"F",10,10
"478","Almoammer2013","100912-AB","English",38.16,"F",2,2
"479","Almoammer2013","100912-AB","English",38.16,"F",1,1
"480","Almoammer2013","100912-AB","English",38.16,"F",5,5
"481","Almoammer2013","100912-AB","English",38.16,"F",4,4
"482","Almoammer2013","100912-AB","English",38.16,"F",8,7
"483","Almoammer2013","100912-AB","English",38.16,"F",3,3
"484","Almoammer2013","101012-NS","English",52.11,"F",1,1
"485","Almoammer2013","101012-NS","English",52.11,"F",2,2
"486","Almoammer2013","101012-NS","English",52.11,"F",4,4
"487","Almoammer2013","101012-NS","English",52.11,"F",8,8
"488","Almoammer2013","101012-NS","English",52.11,"F",5,5
"489","Almoammer2013","101012-NS","English",52.11,"F",3,3
"490","Almoammer2013","101012-NS","English",52.11,"F",10,10
"491","Almoammer2013","101012-NS","English",52.11,"F",3,3
"492","Almoammer2013","101012-NS","English",52.11,"F",10,10
"493","Almoammer2013","101012-NS","English",52.11,"F",4,4
"494","Almoammer2013","101012-NS","English",52.11,"F",1,1
"495","Almoammer2013","101012-NS","English",52.11,"F",5,5
"496","Almoammer2013","101012-NS","English",52.11,"F",2,2
"497","Almoammer2013","101012-NS","English",52.11,"F",8,8
"498","Almoammer2013","101012-NS","English",52.11,"F",10,10
"499","Almoammer2013","101012-NS","English",52.11,"F",2,2
"500","Almoammer2013","101012-NS","English",52.11,"F",1,1
"501","Almoammer2013","101012-NS","English",52.11,"F",5,5
"502","Almoammer2013","101012-NS","English",52.11,"F",4,4
"503","Almoammer2013","101012-NS","English",52.11,"F",8,8
"504","Almoammer2013","101012-NS","English",52.11,"F",3,3
"505","Almoammer2013","101012-SK","English",37.8,"F",1,10
"506","Almoammer2013","101012-SK","English",37.8,"F",2,10
"507","Almoammer2013","101012-SK","English",37.8,"F",4,10
"508","Almoammer2013","101012-SK","English",37.8,"F",8,10
"509","Almoammer2013","101012-SK","English",37.8,"F",5,10
"510","Almoammer2013","101012-SK","English",37.8,"F",3,10
"511","Almoammer2013","101012-SK","English",37.8,"F",10,10
"512","Almoammer2013","101012-SK","English",37.8,"F",3,NA
"513","Almoammer2013","101012-SK","English",37.8,"F",10,NA
"514","Almoammer2013","101012-SK","English",37.8,"F",4,NA
"515","Almoammer2013","101012-SK","English",37.8,"F",1,NA
"516","Almoammer2013","101012-SK","English",37.8,"F",5,NA
"517","Almoammer2013","101012-SK","English",37.8,"F",2,NA
"518","Almoammer2013","101012-SK","English",37.8,"F",8,NA
"519","Almoammer2013","101012-SK","English",37.8,"F",10,NA
"520","Almoammer2013","101012-SK","English",37.8,"F",2,NA
"521","Almoammer2013","101012-SK","English",37.8,"F",1,NA
"522","Almoammer2013","101012-SK","English",37.8,"F",5,NA
"523","Almoammer2013","101012-SK","English",37.8,"F",4,NA
"524","Almoammer2013","101012-SK","English",37.8,"F",8,NA
"525","Almoammer2013","101012-SK","English",37.8,"F",3,NA
"526","Almoammer2013","101012-AD","English",55.86,"F",1,1
"527","Almoammer2013","101012-AD","English",55.86,"F",2,2
"528","Almoammer2013","101012-AD","English",55.86,"F",4,4
"529","Almoammer2013","101012-AD","English",55.86,"F",8,8
"530","Almoammer2013","101012-AD","English",55.86,"F",5,5
"531","Almoammer2013","101012-AD","English",55.86,"F",3,3
"532","Almoammer2013","101012-AD","English",55.86,"F",10,10
"533","Almoammer2013","101012-AD","English",55.86,"F",3,3
"534","Almoammer2013","101012-AD","English",55.86,"F",10,10
"535","Almoammer2013","101012-AD","English",55.86,"F",4,4
"536","Almoammer2013","101012-AD","English",55.86,"F",1,1
"537","Almoammer2013","101012-AD","English",55.86,"F",5,5
"538","Almoammer2013","101012-AD","English",55.86,"F",2,2
"539","Almoammer2013","101012-AD","English",55.86,"F",8,8
"540","Almoammer2013","101012-AD","English",55.86,"F",10,10
"541","Almoammer2013","101012-AD","English",55.86,"F",2,2
"542","Almoammer2013","101012-AD","English",55.86,"F",1,1
"543","Almoammer2013","101012-AD","English",55.86,"F",5,5
"544","Almoammer2013","101012-AD","English",55.86,"F",4,4
"545","Almoammer2013","101012-AD","English",55.86,"F",8,8
"546","Almoammer2013","101012-AD","English",55.86,"F",3,3
"547","Almoammer2013","101012-PL","English",32.01,"F",1,10
"548","Almoammer2013","101012-PL","English",32.01,"F",2,10
"549","Almoammer2013","101012-PL","English",32.01,"F",4,10
"550","Almoammer2013","101012-PL","English",32.01,"F",8,10
"551","Almoammer2013","101012-PL","English",32.01,"F",5,10
"552","Almoammer2013","101012-PL","English",32.01,"F",3,10
"553","Almoammer2013","101012-PL","English",32.01,"F",10,10
"554","Almoammer2013","101012-PL","English",32.01,"F",3,10
"555","Almoammer2013","101012-PL","English",32.01,"F",10,10
"556","Almoammer2013","101012-PL","English",32.01,"F",4,10
"557","Almoammer2013","101012-PL","English",32.01,"F",1,10
"558","Almoammer2013","101012-PL","English",32.01,"F",5,NA
"559","Almoammer2013","101012-PL","English",32.01,"F",2,NA
"560","Almoammer2013","101012-PL","English",32.01,"F",8,NA
"561","Almoammer2013","101012-PL","English",32.01,"F",10,NA
"562","Almoammer2013","101012-PL","English",32.01,"F",2,NA
"563","Almoammer2013","101012-PL","English",32.01,"F",1,NA
"564","Almoammer2013","101012-PL","English",32.01,"F",5,NA
"565","Almoammer2013","101012-PL","English",32.01,"F",4,NA
"566","Almoammer2013","101012-PL","English",32.01,"F",8,NA
"567","Almoammer2013","101012-PL","English",32.01,"F",3,NA
"568","Almoammer2013","101012-AC","English",59.05,"F",1,1
"569","Almoammer2013","101012-AC","English",59.05,"F",2,2
"570","Almoammer2013","101012-AC","English",59.05,"F",4,4
"571","Almoammer2013","101012-AC","English",59.05,"F",8,8
"572","Almoammer2013","101012-AC","English",59.05,"F",5,5
"573","Almoammer2013","101012-AC","English",59.05,"F",3,3
"574","Almoammer2013","101012-AC","English",59.05,"F",10,10
"575","Almoammer2013","101012-AC","English",59.05,"F",3,3
"576","Almoammer2013","101012-AC","English",59.05,"F",10,10
"577","Almoammer2013","101012-AC","English",59.05,"F",4,4
"578","Almoammer2013","101012-AC","English",59.05,"F",1,1
"579","Almoammer2013","101012-AC","English",59.05,"F",5,5
"580","Almoammer2013","101012-AC","English",59.05,"F",2,2
"581","Almoammer2013","101012-AC","English",59.05,"F",8,8
"582","Almoammer2013","101012-AC","English",59.05,"F",10,10
"583","Almoammer2013","101012-AC","English",59.05,"F",2,2
"584","Almoammer2013","101012-AC","English",59.05,"F",1,1
"585","Almoammer2013","101012-AC","English",59.05,"F",5,5
"586","Almoammer2013","101012-AC","English",59.05,"F",4,4
"587","Almoammer2013","101012-AC","English",59.05,"F",8,8
"588","Almoammer2013","101012-AC","English",59.05,"F",3,3
"589","Almoammer2013","101012-LO","English",46.35,"F",1,10
"590","Almoammer2013","101012-LO","English",46.35,"F",2,10
"591","Almoammer2013","101012-LO","English",46.35,"F",4,10
"592","Almoammer2013","101012-LO","English",46.35,"F",8,10
"593","Almoammer2013","101012-LO","English",46.35,"F",5,10
"594","Almoammer2013","101012-LO","English",46.35,"F",3,10
"595","Almoammer2013","101012-LO","English",46.35,"F",10,10
"596","Almoammer2013","101012-LO","English",46.35,"F",3,NA
"597","Almoammer2013","101012-LO","English",46.35,"F",10,NA
"598","Almoammer2013","101012-LO","English",46.35,"F",4,NA
"599","Almoammer2013","101012-LO","English",46.35,"F",1,NA
"600","Almoammer2013","101012-LO","English",46.35,"F",5,NA
"601","Almoammer2013","101012-LO","English",46.35,"F",2,NA
"602","Almoammer2013","101012-LO","English",46.35,"F",8,NA
"603","Almoammer2013","101012-LO","English",46.35,"F",10,NA
"604","Almoammer2013","101012-LO","English",46.35,"F",2,NA
"605","Almoammer2013","101012-LO","English",46.35,"F",1,NA
"606","Almoammer2013","101012-LO","English",46.35,"F",5,NA
"607","Almoammer2013","101012-LO","English",46.35,"F",4,NA
"608","Almoammer2013","101012-LO","English",46.35,"F",8,NA
"609","Almoammer2013","101012-LO","English",46.35,"F",3,NA
"610","Almoammer2013","101012-AW","English",44.51,"M",1,1
"611","Almoammer2013","101012-AW","English",44.51,"M",2,2
"612","Almoammer2013","101012-AW","English",44.51,"M",4,4
"613","Almoammer2013","101012-AW","English",44.51,"M",8,10
"614","Almoammer2013","101012-AW","English",44.51,"M",5,4
"615","Almoammer2013","101012-AW","English",44.51,"M",3,3
"616","Almoammer2013","101012-AW","English",44.51,"M",10,10
"617","Almoammer2013","101012-AW","English",44.51,"M",3,3
"618","Almoammer2013","101012-AW","English",44.51,"M",10,10
"619","Almoammer2013","101012-AW","English",44.51,"M",4,4
"620","Almoammer2013","101012-AW","English",44.51,"M",1,1
"621","Almoammer2013","101012-AW","English",44.51,"M",5,5
"622","Almoammer2013","101012-AW","English",44.51,"M",2,2
"623","Almoammer2013","101012-AW","English",44.51,"M",8,10
"624","Almoammer2013","101012-AW","English",44.51,"M",10,10
"625","Almoammer2013","101012-AW","English",44.51,"M",2,2
"626","Almoammer2013","101012-AW","English",44.51,"M",1,1
"627","Almoammer2013","101012-AW","English",44.51,"M",5,5
"628","Almoammer2013","101012-AW","English",44.51,"M",4,4
"629","Almoammer2013","101012-AW","English",44.51,"M",8,8
"630","Almoammer2013","101012-AW","English",44.51,"M",3,3
"631","Almoammer2013","101012-GS","English",44.41,"M",1,1
"632","Almoammer2013","101012-GS","English",44.41,"M",2,2
"633","Almoammer2013","101012-GS","English",44.41,"M",4,3
"634","Almoammer2013","101012-GS","English",44.41,"M",8,4
"635","Almoammer2013","101012-GS","English",44.41,"M",5,9
"636","Almoammer2013","101012-GS","English",44.41,"M",3,3
"637","Almoammer2013","101012-GS","English",44.41,"M",10,4
"638","Almoammer2013","101012-GS","English",44.41,"M",3,4
"639","Almoammer2013","101012-GS","English",44.41,"M",10,10
"640","Almoammer2013","101012-GS","English",44.41,"M",4,3
"641","Almoammer2013","101012-GS","English",44.41,"M",1,1
"642","Almoammer2013","101012-GS","English",44.41,"M",5,4
"643","Almoammer2013","101012-GS","English",44.41,"M",2,2
"644","Almoammer2013","101012-GS","English",44.41,"M",8,4
"645","Almoammer2013","101012-GS","English",44.41,"M",10,4
"646","Almoammer2013","101012-GS","English",44.41,"M",2,2
"647","Almoammer2013","101012-GS","English",44.41,"M",1,1
"648","Almoammer2013","101012-GS","English",44.41,"M",5,4
"649","Almoammer2013","101012-GS","English",44.41,"M",4,3
"650","Almoammer2013","101012-GS","English",44.41,"M",8,5
"651","Almoammer2013","101012-GS","English",44.41,"M",3,3
"652","Almoammer2013","100812-WA","English",51.12,"M",1,1
"653","Almoammer2013","100812-WA","English",51.12,"M",2,2
"654","Almoammer2013","100812-WA","English",51.12,"M",4,4
"655","Almoammer2013","100812-WA","English",51.12,"M",8,8
"656","Almoammer2013","100812-WA","English",51.12,"M",5,5
"657","Almoammer2013","100812-WA","English",51.12,"M",3,3
"658","Almoammer2013","100812-WA","English",51.12,"M",10,10
"659","Almoammer2013","100812-WA","English",51.12,"M",3,3
"660","Almoammer2013","100812-WA","English",51.12,"M",10,9
"661","Almoammer2013","100812-WA","English",51.12,"M",4,4
"662","Almoammer2013","100812-WA","English",51.12,"M",1,1
"663","Almoammer2013","100812-WA","English",51.12,"M",5,5
"664","Almoammer2013","100812-WA","English",51.12,"M",2,2
"665","Almoammer2013","100812-WA","English",51.12,"M",8,8
"666","Almoammer2013","100812-WA","English",51.12,"M",10,10
"667","Almoammer2013","100812-WA","English",51.12,"M",2,2
"668","Almoammer2013","100812-WA","English",51.12,"M",1,1
"669","Almoammer2013","100812-WA","English",51.12,"M",5,5
"670","Almoammer2013","100812-WA","English",51.12,"M",4,4
"671","Almoammer2013","100812-WA","English",51.12,"M",8,8
"672","Almoammer2013","100812-WA","English",51.12,"M",3,3
"673","Almoammer2013","101112-GA","English",56.88,"F",1,1
"674","Almoammer2013","101112-GA","English",56.88,"F",2,2
"675","Almoammer2013","101112-GA","English",56.88,"F",4,4
"676","Almoammer2013","101112-GA","English",56.88,"F",8,8
"677","Almoammer2013","101112-GA","English",56.88,"F",5,5
"678","Almoammer2013","101112-GA","English",56.88,"F",3,3
"679","Almoammer2013","101112-GA","English",56.88,"F",10,10
"680","Almoammer2013","101112-GA","English",56.88,"F",3,3
"681","Almoammer2013","101112-GA","English",56.88,"F",10,9
"682","Almoammer2013","101112-GA","English",56.88,"F",4,4
"683","Almoammer2013","101112-GA","English",56.88,"F",1,1
"684","Almoammer2013","101112-GA","English",56.88,"F",5,5
"685","Almoammer2013","101112-GA","English",56.88,"F",2,2
"686","Almoammer2013","101112-GA","English",56.88,"F",8,8
"687","Almoammer2013","101112-GA","English",56.88,"F",10,10
"688","Almoammer2013","101112-GA","English",56.88,"F",2,2
"689","Almoammer2013","101112-GA","English",56.88,"F",1,1
"690","Almoammer2013","101112-GA","English",56.88,"F",5,5
"691","Almoammer2013","101112-GA","English",56.88,"F",4,4
"692","Almoammer2013","101112-GA","English",56.88,"F",8,8
"693","Almoammer2013","101112-GA","English",56.88,"F",3,3
"694","Almoammer2013","101112-AA","English",42.8,"F",1,1
"695","Almoammer2013","101112-AA","English",42.8,"F",2,2
"696","Almoammer2013","101112-AA","English",42.8,"F",4,3
"697","Almoammer2013","101112-AA","English",42.8,"F",8,4
"698","Almoammer2013","101112-AA","English",42.8,"F",5,7
"699","Almoammer2013","101112-AA","English",42.8,"F",3,8
"700","Almoammer2013","101112-AA","English",42.8,"F",10,10
"701","Almoammer2013","101112-AA","English",42.8,"F",3,3
"702","Almoammer2013","101112-AA","English",42.8,"F",10,10
"703","Almoammer2013","101112-AA","English",42.8,"F",4,4
"704","Almoammer2013","101112-AA","English",42.8,"F",1,1
"705","Almoammer2013","101112-AA","English",42.8,"F",5,9
"706","Almoammer2013","101112-AA","English",42.8,"F",2,2
"707","Almoammer2013","101112-AA","English",42.8,"F",8,8
"708","Almoammer2013","101112-AA","English",42.8,"F",10,10
"709","Almoammer2013","101112-AA","English",42.8,"F",2,2
"710","Almoammer2013","101112-AA","English",42.8,"F",1,1
"711","Almoammer2013","101112-AA","English",42.8,"F",5,4
"712","Almoammer2013","101112-AA","English",42.8,"F",4,9
"713","Almoammer2013","101112-AA","English",42.8,"F",8,5
"714","Almoammer2013","101112-AA","English",42.8,"F",3,6
"715","Almoammer2013","101112-AD","English",28.26,"M",1,10
"716","Almoammer2013","101112-AD","English",28.26,"M",2,10
"717","Almoammer2013","101112-AD","English",28.26,"M",4,10
"718","Almoammer2013","101112-AD","English",28.26,"M",8,10
"719","Almoammer2013","101112-AD","English",28.26,"M",5,10
"720","Almoammer2013","101112-AD","English",28.26,"M",3,10
"721","Almoammer2013","101112-AD","English",28.26,"M",10,10
"722","Almoammer2013","101112-AD","English",28.26,"M",3,NA
"723","Almoammer2013","101112-AD","English",28.26,"M",10,NA
"724","Almoammer2013","101112-AD","English",28.26,"M",4,NA
"725","Almoammer2013","101112-AD","English",28.26,"M",1,NA
"726","Almoammer2013","101112-AD","English",28.26,"M",5,NA
"727","Almoammer2013","101112-AD","English",28.26,"M",2,NA
"728","Almoammer2013","101112-AD","English",28.26,"M",8,NA
"729","Almoammer2013","101112-AD","English",28.26,"M",10,NA
"730","Almoammer2013","101112-AD","English",28.26,"M",2,NA
"731","Almoammer2013","101112-AD","English",28.26,"M",1,NA
"732","Almoammer2013","101112-AD","English",28.26,"M",5,NA
"733","Almoammer2013","101112-AD","English",28.26,"M",4,NA
"734","Almoammer2013","101112-AD","English",28.26,"M",8,NA
"735","Almoammer2013","101112-AD","English",28.26,"M",3,NA
"736","Almoammer2013","101112-KW","English",54.64,"M",1,1
"737","Almoammer2013","101112-KW","English",54.64,"M",2,2
"738","Almoammer2013","101112-KW","English",54.64,"M",4,4
"739","Almoammer2013","101112-KW","English",54.64,"M",8,9
"740","Almoammer2013","101112-KW","English",54.64,"M",5,5
"741","Almoammer2013","101112-KW","English",54.64,"M",3,3
"742","Almoammer2013","101112-KW","English",54.64,"M",10,7
"743","Almoammer2013","101112-KW","English",54.64,"M",3,3
"744","Almoammer2013","101112-KW","English",54.64,"M",10,9
"745","Almoammer2013","101112-KW","English",54.64,"M",4,4
"746","Almoammer2013","101112-KW","English",54.64,"M",1,1
"747","Almoammer2013","101112-KW","English",54.64,"M",5,5
"748","Almoammer2013","101112-KW","English",54.64,"M",2,2
"749","Almoammer2013","101112-KW","English",54.64,"M",8,6
"750","Almoammer2013","101112-KW","English",54.64,"M",10,8
"751","Almoammer2013","101112-KW","English",54.64,"M",2,2
"752","Almoammer2013","101112-KW","English",54.64,"M",1,1
"753","Almoammer2013","101112-KW","English",54.64,"M",5,4
"754","Almoammer2013","101112-KW","English",54.64,"M",4,4
"755","Almoammer2013","101112-KW","English",54.64,"M",8,9
"756","Almoammer2013","101112-KW","English",54.64,"M",3,3
"757","Almoammer2013","101112-B","English",49.8,"M",1,1
"758","Almoammer2013","101112-B","English",49.8,"M",2,2
"759","Almoammer2013","101112-B","English",49.8,"M",4,4
"760","Almoammer2013","101112-B","English",49.8,"M",8,8
"761","Almoammer2013","101112-B","English",49.8,"M",5,5
"762","Almoammer2013","101112-B","English",49.8,"M",3,3
"763","Almoammer2013","101112-B","English",49.8,"M",10,10
"764","Almoammer2013","101112-B","English",49.8,"M",3,3
"765","Almoammer2013","101112-B","English",49.8,"M",10,9
"766","Almoammer2013","101112-B","English",49.8,"M",4,4
"767","Almoammer2013","101112-B","English",49.8,"M",1,1
"768","Almoammer2013","101112-B","English",49.8,"M",5,5
"769","Almoammer2013","101112-B","English",49.8,"M",2,2
"770","Almoammer2013","101112-B","English",49.8,"M",8,8
"771","Almoammer2013","101112-B","English",49.8,"M",10,10
"772","Almoammer2013","101112-B","English",49.8,"M",2,2
"773","Almoammer2013","101112-B","English",49.8,"M",1,1
"774","Almoammer2013","101112-B","English",49.8,"M",5,5
